MYD13Q1.A2008105.h12v12.006.2015173133752.250m_16_days_NDVI,MYD13Q1,A2008105,Lat-37.23767Lon-73.3125Samp1Line1,2015173133752,250m_16_days_NDVI,0.6002
MYD13Q1.A2008121.h12v12.006.2015173160721.250m_16_days_NDVI,MYD13Q1,A2008121,Lat-37.23767Lon-73.3125Samp1Line1,2015173160721,250m_16_days_NDVI,0.3472
MYD13Q1.A2008137.h12v12.006.2015175085524.250m_16_days_NDVI,MYD13Q1,A2008137,Lat-37.23767Lon-73.3125Samp1Line1,2015175085524,250m_16_days_NDVI,0.3687
MYD13Q1.A2008153.h12v12.006.2015175092326.250m_16_days_NDVI,MYD13Q1,A2008153,Lat-37.23767Lon-73.3125Samp1Line1,2015175092326,250m_16_days_NDVI,0.5124
MYD13Q1.A2008169.h12v12.006.2015176143704.250m_16_days_NDVI,MYD13Q1,A2008169,Lat-37.23767Lon-73.3125Samp1Line1,2015176143704,250m_16_days_NDVI,0.3562
MYD13Q1.A2008185.h12v12.006.2015176140148.250m_16_days_NDVI,MYD13Q1,A2008185,Lat-37.23767Lon-73.3125Samp1Line1,2015176140148,250m_16_days_NDVI,0.0364
MYD13Q1.A2008201.h12v12.006.2015177171129.250m_16_days_NDVI,MYD13Q1,A2008201,Lat-37.23767Lon-73.3125Samp1Line1,2015177171129,250m_16_days_NDVI,0.2383
MYD13Q1.A2008217.h12v12.006.2015177173807.250m_16_days_NDVI,MYD13Q1,A2008217,Lat-37.23767Lon-73.3125Samp1Line1,2015177173807,250m_16_days_NDVI,0.2465
MYD13Q1.A2008233.h12v12.006.2015178170523.250m_16_days_NDVI,MYD13Q1,A2008233,Lat-37.23767Lon-73.3125Samp1Line1,2015178170523,250m_16_days_NDVI,0.4709
MYD13Q1.A2008249.h12v12.006.2015179222801.250m_16_days_NDVI,MYD13Q1,A2008249,Lat-37.23767Lon-73.3125Samp1Line1,2015179222801,250m_16_days_NDVI,0.2015
MYD13Q1.A2008265.h12v12.006.2015180055210.250m_16_days_NDVI,MYD13Q1,A2008265,Lat-37.23767Lon-73.3125Samp1Line1,2015180055210,250m_16_days_NDVI,0.1976
MYD13Q1.A2008281.h12v12.006.2015180223155.250m_16_days_NDVI,MYD13Q1,A2008281,Lat-37.23767Lon-73.3125Samp1Line1,2015180223155,250m_16_days_NDVI,0.3291
MYD13Q1.A2008297.h12v12.006.2015180222022.250m_16_days_NDVI,MYD13Q1,A2008297,Lat-37.23767Lon-73.3125Samp1Line1,2015180222022,250m_16_days_NDVI,0.4688
MYD13Q1.A2008313.h12v12.006.2015182095010.250m_16_days_NDVI,MYD13Q1,A2008313,Lat-37.23767Lon-73.3125Samp1Line1,2015182095010,250m_16_days_NDVI,0.4852
MYD13Q1.A2008329.h12v12.006.2015182100901.250m_16_days_NDVI,MYD13Q1,A2008329,Lat-37.23767Lon-73.3125Samp1Line1,2015182100901,250m_16_days_NDVI,0.4742
MYD13Q1.A2008345.h12v12.006.2015184021745.250m_16_days_NDVI,MYD13Q1,A2008345,Lat-37.23767Lon-73.3125Samp1Line1,2015184021745,250m_16_days_NDVI,0.3906
MYD13Q1.A2008361.h12v12.006.2018222150519.250m_16_days_NDVI,MYD13Q1,A2008361,Lat-37.23767Lon-73.3125Samp1Line1,2018222150519,250m_16_days_NDVI,0.4019
MYD13Q1.A2009009.h12v12.006.2015186061607.250m_16_days_NDVI,MYD13Q1,A2009009,Lat-37.23767Lon-73.3125Samp1Line1,2015186061607,250m_16_days_NDVI,0.5391
MYD13Q1.A2009025.h12v12.006.2015186063444.250m_16_days_NDVI,MYD13Q1,A2009025,Lat-37.23767Lon-73.3125Samp1Line1,2015186063444,250m_16_days_NDVI,0.5284
MYD13Q1.A2009041.h12v12.006.2015187061217.250m_16_days_NDVI,MYD13Q1,A2009041,Lat-37.23767Lon-73.3125Samp1Line1,2015187061217,250m_16_days_NDVI,0.3156
MYD13Q1.A2009057.h12v12.006.2015187062718.250m_16_days_NDVI,MYD13Q1,A2009057,Lat-37.23767Lon-73.3125Samp1Line1,2015187062718,250m_16_days_NDVI,0.5237
